ID;YEAR;ASSETS;EQUITY;SALES;NET_PROFIT;ROA;TLTE;DEBTSTRUCT;ROE;INDB;IND;INFR;PEOPLE;PARTNERS
221;2020;101818000;376000;194851000;365000;0,003584828;;0,996316958;0,970744669;0;3;3;1;2
225;2018;527687000;432296000;694766000;97872000;0,185473586;0,220663619;0,179667113;0,226400435;1;2;3;2;1
225;2019;517136000;430242000;602505000;137964000;0,266784753;0,201965406;0,161216779;0,320666045;1;2;3;2;2
225;2020;483658000;386161000;744078000;207494000;0,429009755;0,252477594;0,192059265;0,537325084;1;2;3;2;1
226;2018;1758788000;-512000000;474160000;-73242000;-0,04164345;-4,435132813;0,247969056;0,143050775;0;4;3;2;2
226;2019;1967157000;-529917000;701044000;-17917000;-0,009108068;-4,712198325;1,191792521;0,033810955;0;4;3;2;2
226;2020;2034016000;-453888000;1074242000;76029000;0,037378762;-5,481316977;1,153615802;-0,167506084;0;4;3;2;2
227;2018;405133000;4347000;82502000;485000;0,001197138;92,19829768;0,74115414;0,1115712;1;2;3;2;2
227;2019;619079000;4521000;107721000;174000;0,000281063;135,9340854;0,660720199;0,038487062;1;2;3;2;2
227;2020;565206000;-50404000;100464000;-49495000;-0,087569842;-12,2135148;0,725558469;0,981965721;1;2;3;2;2
228;2018;250685000;-27472000;357704000;-13796000;-0,055033209;;1,109583741;0,502184033;1;2;3;2;2
228;2019;490260000;-58961000;710260000;-31489000;-0,064229185;;1,120264757;0,534064889;1;2;3;2;1
228;2020;303301000;-92761000;887880000;-29012000;-0,095654152;-4,269703863;0,939360569;0,312760741;1;2;3;2;2
229;2018;131764000;-14007000;86409000;-207000;-0,001570991;;1,106311284;0,014778325;1;2;3;2;2
229;2019;168680000;-13294000;99466000;713000;0,004226939;;1,078811952;-0,053633217;1;2;3;2;2
229;2020;200480000;-14251000;104976000;-984000;-0,00490822;;1,071084397;0,069047786;1;2;3;2;2
230;2018;245063000;62014000;566813000;26402000;0,107735562;;0,746946704;0,425742567;1;2;3;2;1
230;2019;150671000;73860000;512043000;21813000;0,144772385;;0,50979286;0,295329005;1;2;3;2;2
230;2020;185994000;97703000;584121000;37653000;0,202442014;;0,474698109;0,385382235;1;2;3;2;2
231;2018;207197000;129952000;326732000;25839000;0,124707404;0,594411783;0,364817058;0,198834956;0;4;3;2;2
231;2019;237000000;158110000;412774000;37679000;0,158983122;0,498962747;0,322329114;0,238308772;0;4;3;2;2
231;2020;251608000;178866000;429602000;35101000;0,139506693;0,406684334;0,267014562;0,196241885;0;4;3;2;1
232;2018;198015000;105038000;231355000;60660000;0,306340429;0,885174889;0,469429084;0,577505291;0;4;3;2;2
232;2019;205558000;147245000;165924000;42207000;0,20532891;0,39602703;0,283160957;0,286644697;0;4;3;2;2
232;2020;197543000;171712000;222219000;24467000;0,123856578;0,150432119;0,129683158;0,142488584;0;4;3;2;2
233;2018;2717177000;1458984000;2869602000;360895000;0,132819835;0,862376147;0,321839542;0,247360498;0;4;3;2;2
233;2019;3269396000;1768164000;3241271000;308626000;0,094398476;0,849034366;0,288367331;0,174546033;0;4;3;2;2
233;2020;5343642000;2031576000;3745996000;263412000;0,04929447;1,63029392;0,260465241;0,129658937;0;4;3;1;2
234;2018;490481000;246710000;410384000;18588000;0,037897492;;0,497003961;0,075343519;0;4;3;2;2
234;2019;640381000;259982000;334171000;13272000;0,020725162;;0,59401981;0,051049687;0;4;3;2;2
234;2020;577323000;275792000;414952000;18573000;0,032170899;1,09332758;0,432730032;0,067344233;0;4;3;2;2
236;2018;110638000;103324000;103282000;24013000;0,217041161;;0,066107486;0,232404858;0;4;3;2;2
236;2019;120258000;112301000;142750000;28977000;0,240956943;;0,066166076;0,258029759;0;4;3;2;2
236;2020;151195000;142426000;158043000;46524000;0,307708588;;0,05799795;0,326653838;0;4;3;2;2
237;2018;393209000;-379604000;217280000;-51669000;-0,131403401;-2,035839981;0,794562179;0,136112899;0;4;3;2;2
237;2019;422177000;-471189000;170762000;-91585000;-0,216935077;-1,895982292;1,055358298;0,194369987;0;4;3;2;2
237;2020;1006759000;-463363000;826939000;-149088000;-0,148087079;-3,172722034;0,856548588;0,321752071;0;4;3;2;2
240;2018;125564000;20109000;144175000;10123000;0,080620241;5,244169277;0,839619636;0,503406405;0;4;3;2;2
240;2019;385685000;18667000;149063000;-1876000;-0,004864073;19,66132748;0,951465574;-0,100498207;0;4;3;2;2
240;2020;614413000;21555000;260923000;2887000;0,004698794;27,50443053;0,964847749;0,133936435;0;4;3;2;2
241;2018;2128148000;51220000;1001460000;218000;0,000102436;40,54916048;0,97530106;0,00425615;0;4;3;2;2
241;2019;2469000000;70000000;1036000000;5000000;0,002025111;34,27142857;0,970838396;0,071428575;0;4;3;1;2
241;2020;2680000000;76000000;1005000000;6000000;0,002238806;34,26315789;0,970895522;0,078947365;0;4;3;2;2
242;2018;929524000;18232000;309899000;-4281000;-0,004605583;;0,98038566;-0,23480694;0;4;3;2;2
242;2019;1100677000;15159000;313502000;-3072000;-0,00279101;;0,986227567;-0,202651888;0;4;3;2;2
242;2020;1045126000;17593000;324793000;2434000;0,002328906;;0,983166623;0,138350487;0;4;3;2;1
243;2018;345948000;261023000;606893000;21595000;0,062422676;0,325354471;0,245505105;0,082732171;1;2;3;2;2
243;2019;389057000;319967000;663376000;58944000;0,151504792;;0,177583233;0,184219003;1;2;3;2;2
243;2020;469465000;388579000;729514000;68612000;0,14614934;;0,172293994;0,176571563;1;2;3;1;2
245;2018;779877000;297129000;2652711000;-18523000;-0,023751181;1,62470846;0,618902724;-0,062339928;1;2;3;2;2
245;2019;1140735000;201473000;2721540000;97875000;0,085799945;4,661974557;0,823261318;0,485797107;1;2;3;2;2
245;2020;1538448000;209698000;3757875000;66224000;0,043045979;6,336493433;0,863565099;0,315806538;1;2;3;2;2
246;2018;275780000;82029000;908902000;76004000;0,27559649;;0,702556386;0,926550388;1;2;3;2;2
246;2019;659525000;61389000;874400000;51360000;0,077874228;;0,906919374;0,836631954;1;2;3;2;2
246;2020;649811000;50836000;1142435000;39446000;0,060703805;;0,921768022;0,7759462;1;2;3;2;2
247;2018;758491000;159799000;2496816000;305699000;0,403035764;3,74653158;0,788478703;1,913022041;0;4;4;3;2
247;2019;1277646000;267104000;4552507000;207304000;0,162254646;3,783327842;0,790230627;0,776117146;0;4;3;2;2
247;2020;1744213000;202523000;6377233000;285419000;0,163637698;7,61241933;0,882997661;1,409316421;0;4;4;3;2
248;2018;55318000;31003000;164795000;7512000;0,135796667;0,784311196;0,434813262;0,242299139;0;4;3;2;2
248;2019;66411000;35242000;96241000;8240000;0,124075831;0,884427672;0,462905242;0,23381193;0;4;3;1;2
248;2020;153820000;65128000;271162000;33886000;0,22029645;1,361810588;0,557827331;0,520298481;0;4;3;1;2
249;2018;287514000;27579000;268575000;3672000;0,012771552;9,425106059;0,899378813;0,133144781;0;4;3;2;2
249;2019;334717000;39388000;316441000;11809000;0,03528055;7,497943536;0,878276275;0,299812138;0;4;3;2;2
249;2020;201855000;30804000;244164000;6330000;0,031359144;5,552882743;0,7581779;0,205492795;0;4;3;2;2
251;2018;142244000;127581000;145296000;19062000;0,134009167;0,114930907;0,10292174;0,149410963;0;4;3;1;2
251;2019;174680000;163774000;150533000;36193000;0,207196016;0,066597873;0,06209068;0,220993564;0;4;3;2;2
251;2020;234573000;211184000;256307000;85410000;0,364108401;0,110751761;0,099137582;0,404434055;0;4;3;2;2
252;2018;942001000;600368000;1243970000;34747000;0,036886373;0,569039323;0,254272554;0,05787617;0;4;3;2;2
252;2019;1024369000;613351000;1313976000;12983000;0,012674144;0,670118741;0,337479951;0,021167325;0;4;3;2;2
252;2020;1436340000;638609000;1442265000;25258000;0,017584973;1,24916968;0,406430232;0,03955159;0;4;3;2;2
253;2018;221322000;153743000;527470000;42778000;0,193283993;0,439558224;0,30423094;0,278243572;0;4;3;2;2
253;2019;218188000;169256000;527726000;63513000;0,291093002;0,289100534;0,223898656;0,375248134;0;4;3;2;2
253;2020;224158000;147426000;427275000;18170000;0,081058896;0,520464504;0,341522498;0,123248272;0;4;3;2;2
255;2018;89031000;39949000;332419000;17834000;0,200312251;;0,551291123;0,446419179;0;4;3;2;2
255;2019;115059000;65144000;330625000;25195000;0,218974613;;0,433820909;0,386758566;0;4;3;2;2
255;2020;156290000;96501000;355172000;31356000;0,200627039;;0,382551667;0,324929267;0;4;3;2;2
256;2018;124030000;24802000;149950000;2702000;0,021785052;4,000806387;0,790639361;0,108942829;0;4;3;2;2
256;2019;143203000;27324000;165897000;2522000;0,017611363;4,24092373;0,800967857;0,092299812;0;4;3;1;2
256;2020;152834000;28153000;185268000;829000;0,005424186;4,428693212;0,807928864;0,029446241;0;4;3;2;2
257;2018;86748000;59037000;185358000;28716000;0,331027805;0,469366668;0,315638401;0,486406833;1;2;3;2;2
257;2019;106446000;84237000;278755000;31201000;0,293115758;0,263660862;0,203032524;0,370395422;1;2;3;2;2
257;2020;103529000;56425000;298083000;24164000;0,233403201;0,834824989;0,325319476;0,428249896;1;2;3;2;2
258;2018;210077000;17211000;254184000;11567000;0,055060763;11,20597292;0,8942721;0,672070205;1;2;3;1;2
258;2020;235535000;24623000;100950000;626000;0,002657779;;0,895459274;0,025423385;1;2;3;2;2
259;2018;274259000;145084000;225311000;-9577000;-0,034919547;0,890346282;0,231295965;-0,066010036;1;2;3;2;2
259;2019;262859000;158123000;227320000;12842000;0,04885509;0,662370433;0,226825028;0,081215255;1;2;3;2;2
259;2020;319534000;228040000;232756000;69917000;0,218809266;;0,286335726;0,306599706;1;2;3;2;2
260;2018;266131000;59216000;482676000;23592000;0,088648072;3,494241421;0,775114511;0,39840585;0;4;3;2;1
260;2019;267205000;92115000;561940000;32900000;0,123126439;1,900776204;0,653030445;0,357162237;0;4;3;2;2
260;2020;263699000;119966000;605532000;27852000;0,105620423;1,19810613;0,542592122;0,232165784;0;4;3;2;2
261;2018;223604000;1843000;75165000;1626000;0,007271784;;0,99175775;0,882257164;0;4;3;1;2
261;2019;121144000;271000;106459000;2928000;0,024169583;446,0258303;0,996252394;10,8044281;0;4;3;2;3
261;2020;159539000;7472000;128934000;7498000;0,046997913;20,35157923;0,952018002;1,0034796;0;4;3;2;2
262;2018;126790000;117862000;69190000;19873000;0,15673949;;0,070415648;0,16861245;0;4;3;2;2
262;2019;137032000;130214000;103870000;12752000;0,093058556;;0,049754802;0,097931094;0;4;3;1;2
262;2020;154202000;134725000;123853000;6201000;0,040213486;;0,126308349;0,04602709;0;4;3;2;2
263;2018;37298448000;2074408000;19421260000;58481000;0,00156792;16,98029751;0,209007329;0,028191658;0;4;3;2;2
263;2019;44178666000;2338317000;24739303000;263852000;0,005972385;17,89339555;0,247180687;0,112838425;0;4;3;2;2
263;2020;52543367000;2619568000;34978714000;2360480000;0,044924415;19,05808286;0,197587166;0,901095152;0;4;3;2;2
271;2018;223507000;134745000;229988000;-86138000;-0,385392851;;0,397132976;-0,639266789;1;2;3;2;2
271;2019;193153000;137357000;206288000;2412000;0,01248751;;0,288869445;0,017560082;1;2;3;2;2
271;2020;168247000;158451000;196207000;21094000;0,125375192;;0,058223921;0,133126333;1;2;3;2;2
272;2018;655731000;286255000;2740475000;264615000;0,403542001;1,290723306;0,562286974;0,924403071;0;4;3;2;1
272;2019;302231000;119648000;1730925000;205082000;0,678560439;1,52600127;0,602545735;1,714044571;0;4;3;2;2
272;2020;326290000;109476000;1831289000;267977000;0,821284747;1,980470605;0,662956266;2,447814941;0;4;4;3;2
273;2018;6796144000;4842071000;5265130000;-109607000;-0,016127822;0,40356141;0,253050848;-0,022636389;0;4;3;2;1
273;2019;6592216000;4746651000;5258653000;-144474000;-0,021915847;0,388814134;0,242054265;-0,030437039;0;4;3;2;2
273;2020;7175436000;4606690000;5745871000;-139961000;-0,019505574;0,557612082;0,308710021;-0,030382117;0;4;3;2;2
274;2018;248073000;-637514000;133644000;1080238000;4,354516614;-1,389125572;3,495394501;-1,694453716;0;4;3;1;1
274;2019;734156000;266957000;374832000;-12721000;-0,01732738;1,750090839;0,48541182;-0,047651868;0;4;3;2;1
274;2020;392816000;12909000;341048000;-37548000;-0,095586738;;0,967137286;-2,90866828;0;4;2;1;1
275;2018;248053000;183695000;416767000;72758000;0,293316348;0,350352486;0,244802522;0,396080464;0;4;3;2;2
275;2019;487019000;313543000;551429000;121970000;0,250441975;0,553273395;0,330397787;0,389005661;0;4;3;2;2
275;2020;569865000;211182000;1082215000;180700000;0,317092645;1,698459149;0,535623349;0,855660021;0;4;3;2;2
276;2018;128594000;59785000;144775000;-89568000;-0,696517722;1,205252154;0,559621755;-1,498168468;0;4;3;2;1
276;2019;148412000;96214000;232727000;19126000;0,128870981;0,69100131;0,447430127;0,198786035;0;4;3;2;2
276;2020;329038000;135250000;338289000;54012000;0,164151253;1,432813309;0,542557395;0,399349362;0;4;3;2;2
277;2018;137533000;21355000;358583000;21345000;0,155199116;5,440318427;0,843993805;0,999531746;0;4;3;2;2
277;2019;179113000;47481000;432255000;26126000;0,145863226;2,772308924;0,733955659;0,550241172;0;4;3;2;2
277;2020;209510000;113875000;474046000;66394000;0,316901341;0,839824369;0,4560021;0,5830428;0;4;3;2;2
279;2018;266410000;217301000;270008000;7271000;0,027292519;;0,184336174;0,033460498;0;4;3;2;2
279;2019;272774000;217503000;181965000;202000;0,00074054;;0,202625617;0,000928723;0;4;3;2;2
279;2020;238777000;219794000;183420000;2291000;0,009594726;;0,079500957;0,010423397;0;4;3;2;2
280;2018;479739000;241453000;721054000;33414000;0,069650372;0,986883576;0,483808904;0,138387188;0;4;3;2;2
280;2019;613499000;286206000;920994000;44753000;0,072947144;1,143557438;0,456251762;0,156366393;0;4;3;2;2
280;2020;1035071000;424174000;1400598000;137968000;0,133293272;1,440203784;0,589678389;0,325262755;0;4;3;2;2
281;2018;8805000;2613000;6281000;182000;0,020670074;;0,703236797;0,069651738;1;2;3;2;2
281;2019;56398000;3902000;78914000;2575000;0,045657647;;0,930813149;0,65991801;1;2;3;2;2
281;2020;130322000;6343000;183756000;2441000;0,018730529;;0,951328248;0,384833664;1;2;3;2;2
282;2018;1019875000;619905000;917736000;50038000;0,049062875;0,645211766;0,379428852;0,080718823;1;2;3;2;2
282;2019;1333466000;740251000;1241927000;130354000;0,097755773;0,801370076;0,354450732;0,176094323;1;2;3;2;1
282;2020;1346913000;788935000;1152851000;48683000;0,036144131;0,707254717;0,249518714;0,06170724;1;2;3;2;2
283;2018;93440000;6570000;158772000;2096000;0,022431507;;0,9296875;0,319025874;1;2;3;2;1
283;2019;130260000;8163000;170320000;1593000;0,012229387;14,95736861;0,92915707;0,195148841;1;2;3;2;2
283;2020;146501000;8668000;226733000;505000;0,003447075;15,90136133;0,921440809;0,058260269;1;2;3;2;2
284;2018;441862000;5354000;348052000;-4318000;-0,009772282;81,52951065;0,637671943;-0,806499839;1;2;3;1;1
284;2019;418623000;6259000;365488000;3830000;0,009149043;65,88336795;0,706117437;0,611918867;1;2;3;2;2
284;2020;408564000;23012000;392153000;16752000;0,041002144;16,75438901;0,665342517;0,727968037;1;2;3;2;2
285;2018;490201000;176171000;710567000;117872000;0,240456466;1,782529474;0,4422288;0,669077218;1;2;3;2;2
285;2019;469700000;143362000;701906000;117192000;0,249503939;2,27632148;0,511513732;0,817455113;1;2;3;1;2
285;2020;438681000;111289000;696035000;127928000;0,291619651;2,941818149;0,487217363;1,149511576;1;2;3;2;2
287;2018;109277000;101316000;36363000;15088000;0,13807114;;0,142115907;0,148920208;1;2;3;2;2
287;2019;141073000;116603000;64729000;16853000;0,119462973;0,26133976;0,18056609;0,144533157;1;2;3;2;2
287;2020;218000000;186360000;137815000;71323000;0,327169725;0,19358768;0,149243119;0,382716238;1;2;3;2;2
288;2018;2570502000;-250385000;6468001000;-265758000;-0,103387587;-11,26619805;1,092813777;1,061397433;0;4;3;1;2
288;2019;5446306000;-190512000;5627437000;-302465000;-0,055535807;-29,58773201;1,034722801;1,587642789;0;4;4;3;2
288;2020;7076622000;-2905106000;9802598000;-2729594000;-0,38571991;-3,435925574;1,410451484;0,93958497;0;4;3;2;2
290;2018;169049000;23153000;147528000;8357000;0,049435371;6,301386429;0,269643713;0,360946745;0;4;3;2;2
290;2019;200172000;32210000;262033000;9047000;0,045196131;5,214591742;0,242596367;0,280875504;0;4;3;2;1
290;2020;298443000;95415000;420815000;63205000;0,211782484;2,127831054;0,268516936;0,662422061;0;4;3;2;2
291;2018;757806000;739645000;374046000;55216000;0,072862975;0,024590175;0,023776534;0,074652031;0;4;3;2;2
291;2019;850792000;835556000;381324000;145938000;0,171531937;0,018233368;0,017905669;0,174659744;0;4;3;1;1
291;2020;846966000;833886000;400744000;148330000;0,175130997;0,015685597;0,015409119;0,177878037;0;4;3;2;2
292;2018;100682000;33785000;145632000;19120000;0,189904849;1,980079917;0,662015057;0,565931618;0;4;3;1;2
292;2019;148737000;73733000;172043000;39949000;0,268588179;1,017251434;0,500863941;0,541806221;0;4;3;2;2
292;2020;175495000;99734000;179414000;26001000;0,148158067;0,759620591;0,427163167;0,260703474;0;4;3;2;2
293;2018;53516000;1807000;126427000;-3219000;-0,060150235;;0,966234397;-1,781405687;0;4;3;1;1
293;2019;76257000;3543000;153698000;1736000;0,022765123;20,52328535;0,914198041;0,489980251;0;4;3;2;2
293;2020;159198000;3658000;274295000;-3242000;-0,020364577;42,52050301;0,953020767;-0,886276662;0;4;3;1;1
295;2018;136018000;63290000;180572000;4730000;0,034774809;;0,534693938;0,074735343;0;4;3;2;2
295;2019;116379000;71385000;204207000;14095000;0,121112916;;0,386616142;0,197450444;0;4;3;2;1
295;2020;106788000;64496000;141832000;1043000;0,009767015;;0,396037008;0,016171545;0;4;3;2;2
297;2018;13169000;3375000;51608000;2303000;0,174880401;;0,743716303;0,682370365;0;4;3;2;1
297;2019;40077000;19796000;86248000;16421000;0,409736258;1,024499899;0,419966564;0,829510987;0;4;4;3;1
297;2020;105359000;40354000;119898000;20558000;0,19512334;1,610868811;0,15913211;0,509441435;0;4;4;3;2
298;2018;1963906000;1896200000;559963000;122803000;0,062529979;0,035706149;0,034078515;0,064762682;0;4;3;2;2
298;2019;1745499000;1634105000;551965000;-262095000;-0,150154769;0,068168202;0,063322294;-0,160390556;0;4;3;1;1
298;2020;1798603000;1653567000;556394000;19459000;0,010818952;0,087710991;0,080174447;0,011767893;0;4;3;2;2
299;2018;86219000;8935000;204539000;4503000;0,052227467;;0,89636855;0,503973126;1;2;3;2;2
299;2019;150958000;17268000;214708000;8333000;0,055200784;;0,885610567;0,48256892;1;2;3;2;2
299;2020;175798000;13440000;201372000;3838000;0,021831875;12,08020833;0,914731681;0,285565466;1;2;3;1;2
300;2018;91259000;22507000;109890000;2933000;0,032139296;3,054649665;0,615577642;0,130315006;1;2;3;2;1
300;2019;102162000;38927000;193315000;16310000;0,159648402;1,624450895;0,509729645;0,41898939;1;2;3;2;2
300;2020;123069000;44174000;206702000;5247000;0,04263462;1,786005343;0,563066247;0,118780278;1;2;3;2;2
301;2018;89929000;86923000;61553000;26037000;0,289528406;;0,03342637;0,299540967;1;2;3;2;2
301;2019;139548000;136013000;94652000;49090000;0,351778599;;0,025331785;0,360921383;1;2;3;2;2
301;2020;208981000;207373000;101533000;71361000;0,341471234;;0,007694479;0,344119042;1;2;3;2;2
302;2018;385584000;352104000;374596000;42058000;0,109076103;;0,086829329;0,119447663;1;2;3;2;2
302;2019;423835000;391854000;374175000;39750000;0,093786497;;0,075456251;0,101440839;1;2;3;2;1
302;2020;448526000;410585000;372787000;18731000;0,041761236;0,092407175;0,072136286;0,045620274;1;2;3;2;2
303;2018;118414000;109493000;29128000;8486000;0,071663824;;0,075337376;0,077502668;1;2;3;2;2
303;2019;121408000;117925000;50799000;8433000;0,069460003;;0,02868839;0,071511552;1;2;3;1;2
303;2020;166426000;164040000;106027000;46115000;0,277090118;;0,014336702;0,281120449;1;2;3;2;2
304;2018;302421000;209939000;190925000;9139000;0,030219462;;0,305805483;0,043531694;1;2;3;2;2
304;2019;346734000;225329000;206376000;16263000;0,04690339;;0,350135839;0,072174467;1;2;3;2;2
304;2020;302755000;256344000;214604000;31015000;0,102442569;;0,153295569;0,120989762;1;2;3;1;2
305;2018;143370000;11561000;179155000;1068000;0,007449257;11,40117637;0,560207854;0,092379555;1;2;3;2;2
305;2019;155129000;-17003000;229840000;-28565000;-0,184137073;-10,12368406;0,7776818;1,679997683;1;2;4;3;2
305;2020;170916000;-53035000;248779000;-36022000;-0,210758501;-4,222701989;0,913530623;0,679211855;1;2;3;2;2
307;2018;193263000;23504000;191222000;5415000;0,028018814;7,222557862;0,876551642;0,230386317;0;4;3;2;2
307;2019;193342000;28192000;142335000;1734000;0,008968563;5,858080306;0,852360067;0,061506812;0;4;3;2;2
307;2020;221646000;28352000;148174000;1364000;0,006153957;6,817649549;0,870487173;0,048109479;0;4;3;2;2
308;2018;579868000;125235000;1881800000;177638000;0,306342133;;0,784028434;1,418437362;0;4;3;2;2
308;2019;575548000;316324000;2153505000;191089000;0,332012274;;0,450395102;0,604092658;0;4;3;2;2
308;2020;796531000;336430000;2630345000;200106000;0,251221861;;0,577631002;0,594792366;0;4;3;2;2
309;2018;70708000;19433000;171165000;8960000;0,126718335;;0,725165469;0,461071372;0;4;3;2;2
309;2019;121199000;34328000;229885000;31561000;0,260406439;;0,71676334;0,919395268;0;4;3;2;2
309;2020;195616000;34368000;296657000;25164000;0,128639784;;0,82430885;0,732192755;0;4;4;3;2
310;2018;124558000;51399000;247164000;2961000;0,023772058;1,42611724;0,588264102;0,057608124;0;5;3;2;2
310;2019;122532000;40519000;231802000;-10842000;-0,088483009;2,026678842;0,670012731;-0,267578185;0;5;3;2;2
310;2020;102013000;37818000;216882000;-2694000;-0,026408399;1,700063462;0,590816857;-0,071235918;0;5;3;2;2
311;2018;163111000;3560000;469903000;4920000;0,030163508;;0,978174372;1,3820225;0;5;3;2;2
311;2019;298177000;-107464000;419271000;5502000;0,018452127;;1,360400031;-0,051198542;0;5;3;2;2
311;2020;336277000;21956000;365860000;14444000;0,042952685;;0,934708588;0,657861173;0;5;3;2;2
313;2018;144376000;108489000;204120000;17637000;0,122160193;;0,248566244;0,162569478;0;5;3;2;2
313;2019;136924000;93448000;179897000;7412000;0,054132219;;0,317519208;0,07931684;0;5;3;1;2
313;2020;151847000;91556000;251932000;20582000;0,135544331;;0,397050979;0,2248023;0;5;3;2;2
314;2018;828381000;375994000;460598000;34061000;0,041117553;1,681040123;0,590860969;0,09058921;0;5;3;2;2
314;2019;1084058000;759609000;980880000;258572000;0,238522293;0,840107213;0,495579572;0,340401441;0;5;3;2;2
314;2020;1355757000;1030816000;638036000;139367000;0,102796445;0,72760415;0,50308868;0,135200649;0;5;3;2;2
315;2018;807888000;764509000;1336947000;134733000;0,166771879;0,056740993;0,052149555;0,176234677;1;2;3;2;2
315;2019;1020477000;954587000;1519749000;190078000;0,186263875;0,069024615;0,063537934;0,199120671;1;2;3;2;2
315;2020;1784838000;1691358000;2068661000;257589000;0,144320661;0,055269198;0,051222016;0,152297154;1;2;3;1;2
316;2018;574932000;517519000;643634000;181672000;0,315988673;0,110940854;0,081242651;0,351044118;1;2;3;1;2
316;2019;719637000;639199000;702480000;187931000;0,261146939;0,125843438;0,085612607;0,294010162;1;2;3;2;2
316;2020;852478000;764384000;801211000;197256000;0,231391309;0,115248357;0,076565026;0,258058786;1;2;3;2;2
317;2018;511420000;33520000;842348000;55406000;0,10833757;14,2571599;0,690348442;1,652923584;1;2;3;2;2
317;2019;853863000;34890000;1442768000;160162000;0,187573416;23,47300086;0,959036754;4,590484142;1;2;5;4;3
317;2020;1248406000;17013000;2356200000;96895000;0,077614975;72,3795333;0,986352997;5,695350647;1;2;5;4;5
318;2018;854340000;259705000;908632000;64504000;0,075501557;2,289659421;0,517049418;0,248374119;1;2;3;2;2
318;2019;1468305000;274896000;1119484000;15191000;0,010345943;4,341310896;0,454769275;0,0552609;1;2;3;2;2
318;2020;3467624000;867871000;1715910000;131853000;0,038024019;2,995552334;0,339629671;0,15192695;1;2;3;2;2
319;2018;455146000;282839000;791312000;14347000;0,031521753;0,609205237;0,3770812;0,050724972;1;2;3;2;2
319;2019;406942000;312323000;697303000;29484000;0,072452585;0,302952392;0,230364524;0,094402269;1;2;3;2;2
319;2020;426653000;290510000;651712000;19953000;0,046766342;0,46863447;0,316873431;0,068682663;1;2;3;2;2
321;2018;116228000;97403000;123142000;23650000;0,203479368;0,193269201;0,117209278;0,24280566;1;2;3;2;1
321;2019;129121000;108644000;143610000;32240000;0,249688277;0,188477965;0,105947135;0,296749026;1;2;3;2;2
321;2020;135714000;113529000;155396000;34885000;0,25704791;0,195412626;0,111403392;0,307278305;1;2;3;2;1
322;2018;105532000;15268000;277397000;710000;0,006727817;5,930508253;0,685507713;0,04650249;1;2;3;2;2
322;2019;129890000;21772000;295025000;6608000;0,050873816;4,974141099;0,640357225;0,303509086;1;2;3;2;2
322;2020;147314000;24182000;306768000;2492000;0,016916247;5,095897775;0,638160664;0,103051856;1;2;3;1;2
323;2018;182136000;59872000;255288000;49448000;0,271489436;2,042089792;0,616369087;0,82589525;0;5;3;2;2
323;2019;114821000;59660000;204659000;49236000;0,428806577;0,92458934;0,439362138;0,825276554;0;5;3;2;1
323;2020;210650000;96278000;328726000;36618000;0,173833373;1,187934938;0,539772134;0,380336106;0;5;3;1;2
324;2018;1669000;-35000;2103000;-297000;-0,177950869;;1,020970641;8,485713959;0;5;3;2;3
324;2019;1412000;-212000;981000;-176000;-0,124645892;;1,150141643;0,830188692;0;5;3;2;2
324;2020;115768000;47000;251596000;238000;0,002055836;2462,148936;0,999352153;5,063829899;0;5;4;3;3
325;2018;292227000;82501000;148528000;14042000;0,048051686;2,542090399;0,167369887;0,170203999;0;5;3;2;1
325;2019;343150000;86223000;136441000;3722000;0,010846569;2,979796574;0,162660644;0,043167137;0;5;3;2;2
325;2020;340189000;89223000;157810000;3000000;0,008818627;2,812806115;0,162821255;0,033623617;0;5;3;2;2
326;2018;203413000;12325000;87770000;8271000;0,040661118;;0,939408986;0,671075046;0;5;3;1;2
326;2019;215218000;21798000;93728000;9473000;0,044015835;;0,89871665;0,434581161;0;5;3;2;2
326;2020;122994000;33428000;109841000;11630000;0,094557458;;0,728214384;0,347911924;0;5;3;2;2
327;2018;187043000;87933000;243758000;-9038000;-0,04832044;1,127108139;0,528504141;-0,102782801;0;5;3;2;2
327;2019;143307000;93434000;215495000;5501000;0,038386122;0,533777854;0,346514825;0,058875784;0;5;3;2;2
327;2020;136283000;113279000;186102000;19845000;0,145616108;0,203073827;0,16603685;0,175186932;0;5;3;2;2
328;2018;1653555000;1063490000;1282792000;14624000;0,008843976;0,554838315;0,176563828;0,013750952;0;5;3;2;1
328;2019;2258182000;1337898000;1207053000;6657000;0,002947947;0,687858118;0,406002705;0,004975716;0;5;3;2;2
328;2020;2278908000;1339705000;1179139000;1808000;0,000793362;0,701052097;0,386610605;0,001349551;0;5;3;2;1
330;2018;24662586000;1886529000;10093620000;232506000;0,009427479;12,49786672;0,869818599;0,123245388;0;5;3;2;2
330;2019;18598850000;1125285000;22811986000;1236000;6,64557E-05;15,68454303;0,537044226;0,001098388;0;5;3;2;2
330;2020;18280767000;1832159000;8694625000;706919000;0,038670095;9,07376434;0,79458712;0,385839343;0;5;3;2;1
332;2018;2501382000;2081667000;3385116000;796636000;0,318478345;;0,167887592;0,382691383;1;2;3;2;2
332;2019;3460784000;3111127000;3505748000;1029460000;0,29746439;;0,101102236;0,330896169;1;2;3;2;2
332;2020;4105067000;3522761000;2736355000;411633000;0,100274368;0,165365178;0,140522189;0,116849542;1;2;3;2;2
333;2018;141755000;1584000;670522000;697000;0,004916934;;0,988825791;0,44002524;1;2;3;2;1
